"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"220",0.0113359440495061,-0.00237971615036965,0.0260274032052674,0.0110874236295978,-0.00259714329717296,0.0256486529582711,75,2
"221",0.00537292036160274,-0.00904575054277024,0.0193706199179622,0.00516260231761774,-0.00922834194705886,0.0191158186727938,75,2
"222",0.00192444973317126,-0.0136369977623588,0.016963514250896,0.00151722891331104,-0.0140631544317843,0.0164807929872057,75,2
"223",-0.00711855040652981,-0.0266070604244693,0.00916017637963923,-0.00736824080598463,-0.0267398628498233,0.00892621363168993,75,2
"224",-0.0064524095032394,-0.0251527768275041,0.00955100719102699,-0.00675866022638678,-0.0254251378667878,0.00929178044841227,75,2
"225",-0.00218164444169274,-0.0190576095603386,0.0128585809002699,-0.00240670825349968,-0.0193012591384917,0.0126220946876457,75,2
"226",0.00141709224678928,-0.0137998548943908,0.0150186242641231,0.00172522109253349,-0.0133647225848207,0.0152668635468568,75,2
"227",0.0107703942699282,-0.000896661590498969,0.023158257675482,0.0115500221936692,-5.4740333860992e-05,0.0239699046104763,75,2
"228",0.0122212244796209,0.00212804315660036,0.0223510074571499,0.0127331252567285,0.00272144973768046,0.0228079527246444,75,2
"229",0.011009549259421,-0.00138066691409389,0.0238362487805742,0.0111076578221796,-0.00116328046100921,0.0239070432240595,85,2
"230",0.0121842481978851,-0.000483467931608837,0.0257100922459916,0.0119804912952013,-0.000593530328093221,0.0254306942796319,85,2
"231",0.0122611507863318,-0.00121972308419497,0.0268763612564273,0.012010592913787,-0.00138335406545271,0.0265969032863499,85,2
"232",0.00951626918566197,-0.00548064918929688,0.0246073068684241,0.00909865109792859,-0.00587977105457547,0.0240771321492021,85,2
"233",0.00707941737125541,-0.00890160070794351,0.0222753039569585,0.00659852824732853,-0.00945765180180818,0.0216945708319551,85,2
"234",0.00501680652640996,-0.0125887124529458,0.0207893930400607,0.00442145178985597,-0.0134492560303332,0.0200981827282634,85,2
"235",0.00636667539725352,-0.0105581696015327,0.0226802980426579,0.00581139375218924,-0.0112133670011743,0.0220046087487317,85,2
"236",0.00640217173736891,-0.010510498409148,0.0228653609863595,0.00581948701981798,-0.0112106761295751,0.0221346662829555,85,2
"237",0.00463202839049934,-0.0127847644867819,0.0204386336929731,0.00414263035105219,-0.0135355375717691,0.0198217346192631,85,2
"238",0.003224180973897,-0.0142707727597302,0.0180924963893354,0.00309963693039429,-0.0145426344256042,0.0178900724974985,85,2
"239",0.00626007274652933,-0.00799924266888007,0.019625842531813,0.00652724358085259,-0.00756723426114047,0.0197986057885184,85,2
"240",0.0104507089157289,-0.00165534062787936,0.0230879796753538,0.0107220855167233,-0.00126427267092702,0.0233788175008498,85,2
